"CustomerKey","IncomeGroup","BikeBuyer","GeographyKey","FullName","Age","Gender","YearlyIncome","TotalChildren","NumberChildrenAtHome","EnglishEducation","EnglishOccupation","HouseOwnerFlag","MaritalStatus","NumberCarsOwned","MonthsSinceLastPurchase","CommuteDistance"
16611,High,0,13,Dylan Rodriguez,41,M,"80000.0000",0,0,Bachelors,Professional,"0",S,3,21,"10+ Miles"
16612,High,1,8,Ebony Ashe,40,F,"90000.0000",0,0,Bachelors,Professional,"0",S,2,20,"10+ Miles"
16613,High,0,21,Cassie Sutton,41,F,"70000.0000",0,0,Bachelors,Professional,"1",M,4,24,"10+ Miles"
16614,High,0,16,Alison Shen,42,F,"80000.0000",0,0,Bachelors,Professional,"1",M,3,21,"10+ Miles"
16615,High,0,30,Kaitlin Patel,43,F,"80000.0000",0,0,Bachelors,Professional,"0",S,3,26,"10+ Miles"
16616,High,1,30,Kelvin Liang,36,M,"90000.0000",0,0,Bachelors,Professional,"0",S,2,20,"10+ Miles"
16617,High,0,40,Alvin Xie,42,M,"100000.0000",0,5,High School,Management,"1",M,1,23,"10+ Miles"
16618,High,0,29,Cassandra Subram,41,F,"110000.0000",0,5,Partial College,Management,"1",M,3,20,"10+ Miles"
16619,High,0,11,Whitney Perez,41,F,"120000.0000",5,5,Partial High School,Professional,"0",M,4,25,"10+ Miles"
16620,High,1,18,Cameron Thompson,37,M,"90000.0000",0,0,Bachelors,Professional,"1",M,3,20,"10+ Miles"
16621,High,0,32,Birgit Seidel,37,F,"100000.0000",0,5,High School,Management,"0",M,2,23,"10+ Miles"
16622,High,0,10,Byron Navarro,42,M,"100000.0000",0,5,High School,Management,"1",S,2,19,"10+ Miles"
16623,High,1,13,Andres Lal,42,M,"150000.0000",5,5,Bachelors,Professional,"1",S,4,20,"0-1 Miles"
16624,High,1,30,Albert Alvarez,38,M,"90000.0000",0,0,Bachelors,Professional,"0",S,3,20,"10+ Miles"
16625,High,0,25,Grant Deng,38,M,"100000.0000",0,5,High School,Management,"0",M,2,25,"10+ Miles"
16626,High,0,27,Nathaniel Morgan,43,M,"100000.0000",0,5,High School,Management,"1",S,3,27,"10+ Miles"
16627,High,0,29,Claudia Chen,39,F,"80000.0000",0,0,Bachelors,Professional,"1",M,4,26,"10+ Miles"
16628,High,0,5,Francisco Prasad,44,M,"80000.0000",0,0,Bachelors,Professional,"0",S,4,20,"10+ Miles"
16629,High,1,8,Rosa Zheng,43,F,"110000.0000",0,5,High School,Management,"1",S,4,20,"10+ Miles"
16630,High,1,39,Jaime Sutton,43,M,"110000.0000",0,5,High School,Management,"1",M,4,20,"10+ Miles"
16631,High,1,26,Haley Ward,44,F,"90000.0000",0,0,Bachelors,Professional,"1",S,4,20,"10+ Miles"
16632,High,0,3,Ruben Romero,44,M,"100000.0000",0,5,High School,Management,"1",S,3,22,"10+ Miles"
16633,High,0,37,Kelli Becker,44,F,"100000.0000",0,5,High School,Management,"1",M,4,19,"10+ Miles"
16634,High,0,32,Jenny Hu,40,F,"90000.0000",0,0,Bachelors,Professional,"1",M,4,22,"10+ Miles"
16635,High,0,2,Erick Suri,46,M,"100000.0000",0,5,Partial High School,Professional,"1",M,4,19,"10+ Miles"
16636,High,1,38,Danny Gomez,45,M,"110000.0000",0,5,High School,Management,"1",M,4,20,"10+ Miles"
16637,High,1,13,Evan King,44,M,"110000.0000",0,5,High School,Management,"1",M,4,20,"10+ Miles"
16638,High,1,16,Dennis Ye,44,M,"110000.0000",0,5,Partial High School,Professional,"1",M,4,20,"10+ Miles"
16639,High,1,36,Renee Romero,44,F,"110000.0000",0,5,Partial High School,Professional,"1",S,4,20,"10+ Miles"
16640,High,0,3,Colin Lal,44,M,"130000.0000",0,5,Partial High School,Management,"0",M,4,19,"10+ Miles"
16641,High,1,331,Julia Bailey,74,F,"70000.0000",5,0,Bachelors,Management,"1",S,2,22,"10+ Miles"
16642,High,0,648,Mason Mitchell,68,M,"130000.0000",2,3,Bachelors,Management,"0",S,4,21,"0-1 Miles"
16643,High,0,60,Fernando Wilson,74,M,"170000.0000",1,2,Graduate Degree,Management,"0",S,4,27,"0-1 Miles"
16644,High,0,301,Leonard Goel,74,M,"170000.0000",1,3,Graduate Degree,Management,"1",M,2,25,"0-1 Miles"
16645,High,1,307,Chelsea Subram,73,F,"80000.0000",5,0,Bachelors,Management,"1",M,2,22,"1-2 Miles"
16646,High,0,59,Xavier Collins,73,M,"100000.0000",2,3,Graduate Degree,Management,"1",M,3,20,"1-2 Miles"
16647,High,0,314,Anna Alexander,73,F,"120000.0000",2,4,Graduate Degree,Management,"1",M,3,23,"5-10 Miles"
16648,High,0,325,Rachel Coleman,73,F,"130000.0000",2,3,Bachelors,Management,"1",M,4,20,"5-10 Miles"
16649,High,0,53,Makayla Stewart,73,F,"110000.0000",2,4,Bachelors,Management,"1",M,3,20,"5-10 Miles"
16650,High,0,546,Kaitlyn Green,72,F,"120000.0000",2,4,Graduate Degree,Management,"1",M,3,21,"5-10 Miles"
16651,High,0,618,Abigail Martinez,72,F,"120000.0000",2,4,Bachelors,Management,"1",M,3,21,"5-10 Miles"
16652,Moderate,0,331,Nicole Richardson,37,F,"60000.0000",0,0,Partial College,Skilled Manual,"1",M,2,25,"5-10 Miles"
16653,High,1,618,Isabella Phillips,42,F,"70000.0000",0,0,Partial College,Professional,"1",M,2,22,"5-10 Miles"
16654,High,1,49,Heather Zhang,37,F,"70000.0000",0,0,Partial College,Professional,"1",M,2,24,"5-10 Miles"
16655,Moderate,0,334,Destiny Taylor,39,F,"60000.0000",0,0,Partial College,Professional,"1",M,2,23,"5-10 Miles"
16656,High,1,14,Ronnie Zhang,60,M,"80000.0000",2,0,High School,Skilled Manual,"0",M,2,20,"1-2 Miles"
16657,High,1,6,Alvin She,60,M,"80000.0000",2,0,High School,Skilled Manual,"0",M,2,20,"1-2 Miles"
16658,High,1,19,Ashlee Raje,60,F,"80000.0000",2,0,High School,Skilled Manual,"1",S,2,20,"5-10 Miles"
16659,High,1,4,Emily Jones,60,F,"80000.0000",2,0,High School,Skilled Manual,"1",S,2,20,"5-10 Miles"
16660,High,1,4,Lee Blanco,59,M,"70000.0000",2,0,High School,Skilled Manual,"0",S,2,20,"1-2 Miles"
16661,High,1,7,Shane Raman,59,M,"70000.0000",2,0,High School,Skilled Manual,"1",S,2,20,"5-10 Miles"
16662,High,1,18,Stacey Gao,58,F,"70000.0000",2,0,High School,Professional,"0",S,2,31,"1-2 Miles"
16663,High,1,34,Rosa Lu,58,F,"70000.0000",2,0,High School,Professional,"0",S,2,30,"1-2 Miles"
16664,High,1,36,Sophia Nelson,57,F,"130000.0000",0,1,Graduate Degree,Management,"1",M,1,30,"5-10 Miles"
16665,High,0,9,Linda Suarez,57,F,"130000.0000",0,1,Graduate Degree,Management,"0",S,2,21,"0-1 Miles"
16666,High,0,57,Taylor Torres,42,F,"80000.0000",0,0,Bachelors,Management,"0",S,1,25,"2-5 Miles"
16667,Low,0,68,Allison Sanchez,41,F,"30000.0000",0,0,High School,Professional,"1",S,2,19,"5-10 Miles"
16668,Low,1,432,Levi Malhotra,41,M,"30000.0000",0,0,High School,Professional,"0",S,2,28,"1-2 Miles"
16669,Moderate,0,623,Benjamin Martinez,41,M,"60000.0000",0,0,Partial College,Professional,"1",S,2,21,"5-10 Miles"
16670,Moderate,1,641,Sarah White,41,F,"60000.0000",0,0,Partial College,Professional,"0",S,2,27,"1-2 Miles"
16671,Moderate,0,552,Megan Wood,41,F,"60000.0000",0,0,Partial College,Professional,"1",S,2,20,"5-10 Miles"
16672,Moderate,0,644,Nicole Martinez,41,F,"60000.0000",0,0,Partial College,Professional,"1",S,2,26,"5-10 Miles"
16673,Moderate,1,300,Curtis Guo,41,M,"60000.0000",0,0,Partial College,Professional,"0",S,2,26,"1-2 Miles"
16674,High,0,33,Ricardo Yuan,50,M,"130000.0000",0,1,Graduate Degree,Management,"1",M,3,24,"0-1 Miles"
16675,High,1,8,Kristi Arthur,51,F,"160000.0000",0,0,Graduate Degree,Management,"0",S,3,30,"0-1 Miles"
16676,High,0,326,Amanda Perry,44,F,"130000.0000",0,1,Graduate Degree,Management,"1",M,3,23,"1-2 Miles"
16677,High,0,338,Jack Hughes,38,M,"130000.0000",0,1,Graduate Degree,Management,"1",M,4,25,"0-1 Miles"
16678,High,1,52,Ian Ramirez,58,M,"70000.0000",2,0,Partial High School,Skilled Manual,"1",M,2,24,"5-10 Miles"
16679,High,0,35,Amber Carter,41,F,"70000.0000",0,0,Bachelors,Professional,"0",S,1,29,"5-10 Miles"
16680,High,0,2,Carlos Edwards,52,M,"70000.0000",0,0,Bachelors,Professional,"0",M,1,22,"0-1 Miles"
16681,High,0,32,Louis Chande,48,M,"80000.0000",5,5,Bachelors,Professional,"1",S,4,25,"1-2 Miles"
16682,High,0,9,Kristy Ramos,48,F,"90000.0000",4,4,Bachelors,Professional,"1",M,0,21,"0-1 Miles"
16683,High,0,26,Christy Rai,48,F,"90000.0000",4,4,Bachelors,Professional,"1",M,0,24,"0-1 Miles"
16684,Moderate,1,40,Joel Perez,53,M,"60000.0000",1,0,Bachelors,Professional,"1",M,1,20,"0-1 Miles"
16685,Moderate,1,13,Robin Dominguez,53,F,"60000.0000",1,0,Bachelors,Professional,"1",S,1,20,"5-10 Miles"
16686,Moderate,1,7,Kristine Alonso,53,F,"60000.0000",1,0,Bachelors,Professional,"1",M,1,20,"5-10 Miles"
16687,Moderate,1,7,Lawrence Romero,49,M,"60000.0000",1,0,Partial College,Skilled Manual,"0",S,1,31,"0-1 Miles"
16688,Moderate,1,29,Tabitha Gomez,54,F,"60000.0000",1,0,Partial College,Skilled Manual,"0",S,1,32,"0-1 Miles"
16689,Moderate,0,2,Rafael Shen,54,M,"60000.0000",1,0,Partial College,Skilled Manual,"1",M,1,24,"5-10 Miles"
16690,High,0,11,Aimee Wu,49,F,"110000.0000",0,0,Graduate Degree,Management,"1",M,1,22,"10+ Miles"
16691,High,1,30,Paula Romero,49,F,"110000.0000",0,0,Graduate Degree,Management,"0",S,2,29,"1-2 Miles"
16692,Moderate,0,2,Jay Diaz,44,M,"60000.0000",1,0,Partial College,Skilled Manual,"1",M,1,24,"5-10 Miles"
16693,Moderate,1,21,Ethan Coleman,50,M,"60000.0000",1,0,Partial College,Skilled Manual,"1",M,1,31,"0-1 Miles"
16694,Moderate,0,17,Mandy Sun,55,F,"60000.0000",1,0,Partial College,Skilled Manual,"1",M,1,23,"5-10 Miles"
16695,High,0,19,Dwayne Serrano,56,M,"90000.0000",1,0,Bachelors,Professional,"1",M,1,21,"1-2 Miles"
16696,High,1,23,Claudia Zeng,51,F,"70000.0000",0,0,Bachelors,Professional,"0",S,1,29,"0-1 Miles"
16697,High,0,27,Wyatt Henderson,50,M,"80000.0000",5,5,Bachelors,Professional,"1",S,4,22,"1-2 Miles"
16698,High,0,22,Mallory Gill,46,F,"70000.0000",0,0,Bachelors,Professional,"0",S,1,19,"5-10 Miles"
16699,High,0,34,Dominic Kapoor,56,M,"100000.0000",5,0,Bachelors,Professional,"1",M,1,23,"10+ Miles"
16700,High,0,31,Billy Gill,47,M,"70000.0000",0,0,Bachelors,Professional,"0",S,1,26,"5-10 Miles"
16701,High,1,11,Laura Zheng,41,F,"70000.0000",0,0,Bachelors,Professional,"0",S,2,29,"0-1 Miles"
16702,Moderate,1,33,Patricia Raman,48,F,"60000.0000",1,0,Partial College,Skilled Manual,"1",M,1,31,"0-1 Miles"
16703,Moderate,1,31,Denise Sanchez,53,F,"60000.0000",1,0,Partial College,Skilled Manual,"1",M,1,30,"5-10 Miles"
16704,High,0,5,Karla Chavez,54,F,"70000.0000",5,4,Partial College,Skilled Manual,"1",M,2,25,"0-1 Miles"
16705,High,0,2,Jacqueline Wood,57,F,"80000.0000",5,4,Bachelors,Professional,"0",M,2,21,"0-1 Miles"
16706,High,0,3,Jenny Shan,57,F,"80000.0000",5,4,Bachelors,Professional,"1",M,2,22,"1-2 Miles"
16707,High,1,25,Derrick Serrano,57,M,"90000.0000",2,0,Bachelors,Professional,"1",S,1,28,"2-5 Miles"
16708,High,1,6,Kellie Sanz,46,F,"90000.0000",2,0,Bachelors,Management,"0",S,1,28,"5-10 Miles"
16709,Low,0,24,Roy Alvarez,79,M,"30000.0000",2,0,Partial College,Clerical,"0",M,2,25,"5-10 Miles"
16710,High,0,9,Carla Arthur,55,F,"70000.0000",5,4,Partial College,Skilled Manual,"1",M,3,20,"10+ Miles"
16711,High,0,12,Jorge Zhao,56,M,"70000.0000",5,4,Partial College,Skilled Manual,"1",M,3,25,"10+ Miles"
16712,High,1,2,Suzanne Lu,59,F,"70000.0000",1,0,Partial College,Skilled Manual,"0",S,1,28,"0-1 Miles"
16713,Moderate,1,22,Tony Nara,62,M,"40000.0000",2,0,Bachelors,Management,"1",M,1,30,"0-1 Miles"
16714,Low,0,343,Dalton Nicholls,39,M,"30000.0000",0,0,High School,Skilled Manual,"1",M,2,24,"5-10 Miles"
16715,Low,0,339,Katelyn Ramirez,39,F,"30000.0000",0,0,High School,Skilled Manual,"1",M,2,24,"5-10 Miles"
16716,Low,0,633,Jose Henderson,40,M,"30000.0000",0,0,High School,Skilled Manual,"0",S,2,28,"0-1 Miles"
16717,Moderate,0,51,Masaki Umeda,40,F,"40000.0000",0,0,High School,Skilled Manual,"1",M,1,23,"5-10 Miles"
16718,Moderate,0,315,Gavin Stone,40,M,"40000.0000",0,0,High School,Skilled Manual,"1",S,1,21,"5-10 Miles"
16719,Moderate,0,302,Trevor Russell,41,M,"40000.0000",0,0,High School,Skilled Manual,"1",S,1,22,"5-10 Miles"
16720,Low,0,301,Morgan Perry,35,F,"30000.0000",0,0,High School,Skilled Manual,"1",S,2,25,"5-10 Miles"
16721,Low,0,52,Xavier Sanders,35,M,"30000.0000",0,0,High School,Skilled Manual,"0",M,2,19,"0-1 Miles"
16722,Low,0,633,Sean Gray,35,M,"30000.0000",0,0,High School,Skilled Manual,"1",S,2,21,"5-10 Miles"
16723,Low,0,302,Barbara Zhao,35,F,"30000.0000",0,0,High School,Skilled Manual,"1",M,2,19,"5-10 Miles"
16724,Low,0,345,Gabriel Yang,35,M,"30000.0000",0,0,High School,Skilled Manual,"0",S,2,21,"0-1 Miles"
16725,Low,0,618,Jacob Williams,35,M,"30000.0000",0,0,High School,Skilled Manual,"1",M,2,20,"5-10 Miles"
16726,Low,0,316,Miguel Wood,36,M,"30000.0000",0,0,High School,Skilled Manual,"1",M,2,20,"5-10 Miles"
16727,Moderate,1,626,Charles Johnston,35,M,"40000.0000",0,0,High School,Skilled Manual,"0",S,2,27,"0-1 Miles"
16728,Moderate,1,545,Cole Morris,36,M,"40000.0000",0,0,High School,Skilled Manual,"1",M,2,26,"5-10 Miles"
16729,Low,0,31,Tommy Nara,78,M,"30000.0000",2,0,Partial College,Clerical,"0",M,2,22,"5-10 Miles"
16730,Low,0,26,Mariah Long,78,F,"30000.0000",2,0,Partial College,Clerical,"0",M,2,19,"0-1 Miles"
16731,Low,0,55,Nicole White,37,F,"30000.0000",0,0,Partial High School,Clerical,"0",S,2,21,"5-10 Miles"
16732,Moderate,1,632,Natalie Flores,37,F,"40000.0000",0,0,High School,Skilled Manual,"0",S,2,25,"0-1 Miles"
16733,Moderate,0,16,Douglas Srini,77,M,"40000.0000",2,0,Bachelors,Management,"1",M,2,24,"5-10 Miles"
16734,Moderate,0,18,Emma Martinez,77,F,"40000.0000",2,0,Bachelors,Management,"1",S,2,26,"5-10 Miles"
16735,Moderate,0,626,Melissa Hayes,38,F,"40000.0000",0,0,High School,Skilled Manual,"0",S,2,24,"0-1 Miles"
16736,Moderate,0,632,Kelly Alexander,38,F,"40000.0000",0,0,High School,Skilled Manual,"0",S,2,26,"0-1 Miles"
16737,Moderate,0,612,Steven Selikoff,36,F,"40000.0000",0,0,High School,Skilled Manual,"1",S,2,23,"5-10 Miles"
16738,Low,0,24,Ramon Lu,76,M,"30000.0000",2,0,Partial College,Clerical,"0",M,2,27,"5-10 Miles"
16739,Moderate,0,15,Cory Weber,65,M,"40000.0000",2,0,Bachelors,Management,"1",M,2,22,"5-10 Miles"
16740,Moderate,1,36,Elijah Li,75,M,"40000.0000",2,0,Bachelors,Management,"0",M,2,30,"0-1 Miles"
16741,Moderate,1,14,Alan Xu,75,M,"40000.0000",2,0,Bachelors,Management,"0",M,2,29,"0-1 Miles"
16742,Moderate,1,19,Mitchell Pal,75,M,"40000.0000",2,0,Bachelors,Management,"0",M,2,29,"0-1 Miles"
16743,Moderate,1,2,Ariana Stewart,73,F,"40000.0000",2,0,Bachelors,Management,"1",M,2,29,"0-1 Miles"
16744,Moderate,1,11,Lacey Guo,73,F,"40000.0000",2,0,Bachelors,Management,"1",M,2,29,"0-1 Miles"
16745,Moderate,1,27,Krista Moreno,73,F,"60000.0000",2,0,Graduate Degree,Management,"0",S,1,29,"0-1 Miles"
16746,Moderate,0,542,Brianna Peterson,39,F,"40000.0000",0,0,High School,Skilled Manual,"0",S,2,30,"1-2 Miles"
16747,Moderate,1,548,Alexander Davis,40,M,"40000.0000",0,0,High School,Skilled Manual,"0",S,2,26,"1-2 Miles"
16748,Moderate,0,312,Patrick Peterson,40,M,"40000.0000",0,0,High School,Skilled Manual,"1",S,2,20,"5-10 Miles"
16749,Low,0,369,Aaron Coleman,41,M,"30000.0000",0,0,Partial College,Skilled Manual,"1",S,1,20,"5-10 Miles"
16750,Low,0,374,Seth Sanders,41,M,"30000.0000",0,0,Partial College,Skilled Manual,"1",M,1,29,"5-10 Miles"
16751,Moderate,1,638,Aaron Scott,36,M,"60000.0000",0,0,Partial College,Skilled Manual,"1",M,1,25,"5-10 Miles"
16752,Moderate,1,374,Mason Wright,43,M,"60000.0000",0,0,Partial College,Skilled Manual,"1",S,1,24,"5-10 Miles"
16753,High,1,542,Rachel Harris,44,F,"70000.0000",0,0,Partial College,Skilled Manual,"1",S,2,22,"5-10 Miles"
16754,High,1,54,Alex Bell,43,M,"80000.0000",0,0,Bachelors,Management,"1",S,1,24,"1-2 Miles"
16755,High,1,634,Olivia James,43,F,"80000.0000",0,0,Bachelors,Management,"1",M,1,22,"1-2 Miles"
16756,High,1,641,Richard Allen,47,M,"80000.0000",0,0,Bachelors,Management,"0",M,1,22,"0-1 Miles"
16757,High,0,547,Mackenzie Cox,48,F,"110000.0000",0,1,Graduate Degree,Management,"1",M,0,19,"5-10 Miles"
16758,High,1,69,Justin Perry,42,M,"110000.0000",0,1,Graduate Degree,Management,"1",M,0,24,"1-2 Miles"
16759,High,0,360,Jasmine Bell,48,F,"110000.0000",0,1,Graduate Degree,Management,"0",M,1,22,"2-5 Miles"
16760,Moderate,0,369,Sydney Alexander,51,F,"60000.0000",4,0,Graduate Degree,Skilled Manual,"0",S,0,29,"0-1 Miles"
16761,Moderate,1,616,Angel Ward,43,M,"40000.0000",4,4,Partial College,Clerical,"1",S,1,23,"1-2 Miles"
16762,Moderate,1,612,Franklin Ferrier,43,M,"50000.0000",0,0,Graduate Degree,Skilled Manual,"1",M,0,23,"1-2 Miles"
16763,Moderate,1,49,Juan Suarez,42,M,"50000.0000",0,0,Graduate Degree,Skilled Manual,"1",M,0,28,"1-2 Miles"
16764,Moderate,1,55,Thomas Davis,42,M,"50000.0000",0,0,Graduate Degree,Skilled Manual,"1",M,0,27,"1-2 Miles"
16765,Moderate,0,648,Dalton White,42,M,"50000.0000",1,0,Graduate Degree,Skilled Manual,"1",M,0,25,"0-1 Miles"
16766,Moderate,0,300,Summer Arun,42,F,"50000.0000",1,0,Graduate Degree,Skilled Manual,"1",S,0,21,"1-2 Miles"
16767,Moderate,0,301,Rafael Liu,42,M,"50000.0000",1,0,Graduate Degree,Skilled Manual,"1",M,0,29,"0-1 Miles"
16768,Moderate,0,311,Eduardo Barnes,42,M,"50000.0000",1,0,Graduate Degree,Skilled Manual,"1",M,0,19,"0-1 Miles"
16769,Moderate,0,315,Tyler Walker,44,M,"60000.0000",1,0,Graduate Degree,Skilled Manual,"1",M,0,22,"1-2 Miles"
16770,Moderate,1,334,Charles Rogers,44,M,"60000.0000",1,1,Graduate Degree,Skilled Manual,"1",M,0,23,"0-1 Miles"
16771,Moderate,0,49,Ian Walker,43,M,"50000.0000",1,1,Graduate Degree,Skilled Manual,"1",M,0,23,"1-2 Miles"
16772,Moderate,0,59,Morgan Parker,44,F,"50000.0000",1,1,Graduate Degree,Skilled Manual,"1",M,0,19,"1-2 Miles"
16773,Moderate,0,553,David Lal,43,M,"60000.0000",1,0,Graduate Degree,Skilled Manual,"1",M,0,25,"0-1 Miles"
16774,Moderate,0,648,Eduardo Perry,38,M,"60000.0000",1,0,Graduate Degree,Skilled Manual,"1",S,0,26,"2-5 Miles"
16775,Moderate,0,310,Sarah Russell,37,F,"60000.0000",1,0,Graduate Degree,Professional,"1",M,0,23,"0-1 Miles"
16776,Moderate,1,609,Dalton Lewis,45,M,"50000.0000",1,1,Bachelors,Skilled Manual,"1",M,0,23,"2-5 Miles"
16777,High,0,545,Cameron Simmons,71,M,"70000.0000",4,0,Bachelors,Management,"1",M,2,30,"1-2 Miles"
16778,Moderate,1,301,Blake Hayes,71,M,"60000.0000",4,0,Graduate Degree,Management,"1",S,2,22,"10+ Miles"
16779,High,1,383,Morgan Watson,60,F,"70000.0000",5,0,Bachelors,Management,"1",M,2,22,"10+ Miles"
16780,High,0,633,Carlos Bailey,70,M,"70000.0000",5,0,Bachelors,Management,"1",M,2,23,"2-5 Miles"
16781,High,0,316,Dylan Chen,70,M,"70000.0000",5,0,Bachelors,Management,"1",M,2,30,"10+ Miles"
16782,Moderate,1,632,Lucas Clark,70,M,"60000.0000",5,0,Bachelors,Management,"1",M,3,22,"2-5 Miles"
16783,Moderate,1,642,Grace Barnes,69,F,"60000.0000",5,0,Bachelors,Management,"1",M,3,21,"10+ Miles"
16784,Moderate,1,50,Chloe Long,70,F,"60000.0000",5,0,Bachelors,Management,"1",M,3,27,"10+ Miles"
16785,High,1,642,Christian Lee,69,M,"70000.0000",3,1,Bachelors,Management,"1",M,1,22,"10+ Miles"
16786,High,1,338,Lucas Reed,69,M,"70000.0000",4,1,Bachelors,Management,"1",M,1,22,"10+ Miles"
16787,High,0,298,Nicole Jackson,64,F,"70000.0000",4,1,Bachelors,Management,"1",S,1,21,"10+ Miles"
16788,Moderate,0,302,Ronnie Gao,68,M,"60000.0000",5,0,Bachelors,Management,"1",M,3,28,"2-5 Miles"
16789,Moderate,1,637,Jennifer Harris,68,F,"60000.0000",5,0,Bachelors,Management,"1",M,3,20,"2-5 Miles"
16790,Moderate,1,547,Hunter Lopez,63,M,"60000.0000",5,0,Bachelors,Management,"1",M,3,20,"2-5 Miles"
16791,Moderate,1,49,Leonard Yuan,68,M,"60000.0000",5,0,Bachelors,Management,"1",S,3,27,"10+ Miles"
16792,Moderate,1,337,Maria Torres,68,F,"60000.0000",5,0,Bachelors,Management,"1",M,3,31,"2-5 Miles"
16793,Moderate,1,368,Savannah Hernandez,68,F,"60000.0000",2,1,Bachelors,Management,"1",S,0,31,"10+ Miles"
16794,Moderate,1,634,Taylor Cook,68,F,"60000.0000",2,1,Bachelors,Management,"1",M,0,31,"10+ Miles"
16795,High,0,299,Regina Garcia,68,F,"70000.0000",4,1,Bachelors,Management,"1",M,1,21,"1-2 Miles"
16796,Moderate,0,638,Kaitlyn Martin,67,F,"60000.0000",2,1,Partial College,Professional,"1",S,1,27,"10+ Miles"
16797,Moderate,1,644,Evan Reed,67,M,"60000.0000",2,1,Partial College,Professional,"0",M,1,31,"2-5 Miles"
16798,Moderate,1,312,Latasha Martin,67,F,"60000.0000",2,1,Bachelors,Management,"1",M,0,31,"2-5 Miles"
16799,Moderate,1,322,Stephanie Gonzales,67,F,"60000.0000",2,1,Bachelors,Management,"1",M,0,31,"2-5 Miles"
16800,Moderate,0,52,Jordan Roberts,66,F,"40000.0000",2,1,High School,Professional,"1",M,2,19,"2-5 Miles"
16801,Moderate,0,609,Jasmine Henderson,61,F,"60000.0000",2,1,Partial College,Professional,"1",S,2,23,"10+ Miles"
16802,Moderate,0,626,Lucas Allen,66,M,"60000.0000",2,1,Partial College,Professional,"1",S,2,30,"10+ Miles"
16803,Moderate,1,633,Marcus Peterson,61,M,"60000.0000",2,1,Partial College,Professional,"0",M,2,31,"2-5 Miles"
16804,Moderate,1,552,Adam Zhang,65,M,"60000.0000",2,1,High School,Professional,"1",M,2,31,"2-5 Miles"
16805,Moderate,1,552,Fernando Allen,60,M,"60000.0000",2,1,High School,Professional,"1",S,2,31,"10+ Miles"
16806,Moderate,0,302,Louis Zhao,65,M,"60000.0000",2,1,Partial College,Professional,"1",M,1,20,"2-5 Miles"
16807,Moderate,1,307,Virginia Suri,65,F,"60000.0000",2,1,Partial College,Professional,"1",M,1,31,"10+ Miles"
16808,High,0,336,Jessica Long,65,F,"70000.0000",4,2,Partial College,Professional,"0",M,1,23,"1-2 Miles"
16809,High,0,355,Bailey Sanders,60,F,"70000.0000",4,2,Partial College,Professional,"1",S,1,22,"10+ Miles"
16810,High,1,59,Michael Rodriguez,64,M,"70000.0000",2,1,High School,Professional,"0",M,2,22,"2-5 Miles"
16811,Moderate,1,642,Luis Zhang,64,M,"60000.0000",2,1,Partial College,Professional,"1",M,1,30,"10+ Miles"
16812,Moderate,1,329,Alexa Richardson,58,F,"60000.0000",2,1,Partial College,Professional,"1",M,2,30,"2-5 Miles"
16813,Moderate,0,334,Carson Diaz,64,M,"60000.0000",2,1,Partial College,Professional,"1",M,2,21,"10+ Miles"
16814,High,0,343,Isabella Collins,59,F,"70000.0000",4,2,Partial College,Professional,"1",S,1,30,"10+ Miles"
16815,High,0,347,Jacob Brown,64,M,"70000.0000",4,2,Partial College,Professional,"1",M,1,19,"1-2 Miles"
16816,High,0,355,Julia Miller,59,F,"70000.0000",4,2,Partial College,Professional,"1",M,1,19,"10+ Miles"
16817,High,0,359,Evan Peterson,64,M,"70000.0000",4,2,Partial College,Professional,"1",M,1,22,"10+ Miles"
16818,High,1,372,Gabrielle Reed,65,F,"70000.0000",4,2,Partial College,Professional,"1",M,2,22,"2-5 Miles"
16819,High,1,618,Dalton Cox,63,M,"70000.0000",4,2,Partial College,Professional,"1",M,2,22,"2-5 Miles"
16820,High,1,60,Isabella Gray,64,F,"70000.0000",5,2,Partial College,Professional,"1",M,2,20,"10+ Miles"
16821,High,1,161,Mary Carter,57,F,"130000.0000",2,3,Bachelors,Management,"0",M,4,24,"5-10 Miles"
16822,High,1,265,Marshall Lin,57,M,"150000.0000",1,3,Partial College,Professional,"0",M,3,23,"5-10 Miles"
16823,High,1,268,Stacy Ruiz,57,F,"160000.0000",1,3,Partial College,Professional,"0",M,4,23,"5-10 Miles"
16824,High,1,123,Randall Munoz,58,M,"120000.0000",2,4,High School,Professional,"1",M,4,25,"5-10 Miles"
16825,High,0,155,Susan Zeng,58,F,"120000.0000",2,4,High School,Professional,"1",M,4,21,"5-10 Miles"
16826,High,1,161,Roberto Vazquez,52,M,"130000.0000",3,4,Partial College,Professional,"1",M,3,24,"5-10 Miles"
16827,High,1,275,Jeffery Chen,48,M,"170000.0000",3,3,Bachelors,Management,"1",M,3,22,"0-1 Miles"
16828,High,1,262,Logan Mitchell,54,M,"160000.0000",2,4,High School,Professional,"1",M,2,22,"0-1 Miles"
16829,High,1,267,Wayne Lal,54,M,"160000.0000",2,4,High School,Professional,"1",M,2,22,"5-10 Miles"
16830,High,1,161,Alexandra Hall,60,F,"130000.0000",3,4,Partial College,Professional,"1",M,3,24,"5-10 Miles"
16831,High,1,239,Theodore Vazquez,60,M,"130000.0000",3,4,Partial College,Professional,"1",M,3,22,"0-1 Miles"
